961,Stephani,Novinger,59,4000787.5,false,2007-12-17
962,Ricki,Wuori,58,4073098.5,false,1970-03-03
963,Albertha,Flanary,58,2487435.8,false,2014-01-18
964,Lavonne,Ugaz,45,6417191.0,false,1993-10-27
965,Eliza,Schmidbauer,35,1922499.1,false,1990-06-20
966,Kiera,Stasik,49,8795343.0,false,2022-01-06
967,Bethel,Deere,20,3211220.5,false,2009-05-13
968,Christal,Bellar,37,2298642.0,false,2011-07-16
969,Yuko,Krahn,59,2001260.6,false,1975-10-21
970,Lia,Ashlock,31,2501434.3,false,2006-06-28
971,Lise,Croes,26,5750102.0,false,2013-06-27
972,Machelle,Wolkowiecki,25,7759465.0,false,2005-12-28
973,Jannet,Fitts,27,349128.4,false,1997-01-04
974,Sandra,Forsmark,43,4604093.0,false,2015-06-30
975,Demetrice,Kanda,33,9332658.0,false,1991-01-06
976,Amelia,Plauche,31,9905010.0,false,1983-04-25
977,Cher,Reichler,25,7004634.5,false,1998-11-22
978,Rachael,Terhar,33,7200348.0,false,1982-09-26
979,Loren,Pazo,24,1341558.0,false,2016-09-09
980,Georgette,Loche,42,1038812.1,false,2005-05-26
981,Shirlene,Daliva,28,2641579.3,false,2019-10-03
982,Candis,Mirsch,35,9962680.0,false,1985-02-16
983,Cristina,Hasper,52,1550116.4,false,1992-05-12
984,Vicenta,Kalland,38,2038199.3,false,2000-01-16
985,Kisha,Pfeil,59,9196904.0,false,2008-03-19
986,Mariah,Tennessee,47,5264239.0,false,2006-11-04
987,Neoma,Koyama,41,9522204.0,false,2002-11-21
988,Rosemarie,Uphoff,47,4670846.0,false,2000-10-24
989,Elfriede,Dufek,42,4499391.5,false,2006-08-27
990,Margarete,Dejean,26,1146338.9,false,2017-07-02
991,Trudi,Boamah,48,7205559.0,false,2011-02-22
992,Filomena,Domebo,39,1170058.6,false,1984-05-17
993,Jolyn,Morles,39,6646096.0,false,1989-09-09
994,Dorian,Kostelnick,40,3698742.0,false,1984-01-22
995,Luetta,Dibiasi,20,7012851.0,false,1995-08-28
996,Eunice,Coyle,34,6130707.0,false,1979-07-12
997,Lennie,Angelini,39,8807588.0,false,1983-08-19
998,Shanelle,Nydam,47,8044622.0,false,1971-01-05
999,Hildred,Sensenbach,53,8676186.0,false,2003-07-23
